"date","season","playoff","team1..Home.","team2..Away.","elo1_pre","elo2_pre","elo_prob1","elo_prob2","score1","score2","team_of_interest","b2b","days_rest","df2.playoff_prob","miles"
"12/19/2016",2017,"","DEN","DAL",1445.179858,1421.611239,0.670692358,0.329307642,117,107,"DEN",1,2,0.18,0
"12/20/2016",2017,"","LAC","DEN",1635.324112,1451.39978,0.836771481,0.163228519,119,102,"DEN",1,1,0.18,831
"12/23/2016",2017,"","DEN","ATL",1447.503099,1468.566596,0.611683683,0.388316317,108,109,"DEN",0,3,0.18,831
"12/26/2016",2017,"","LAC","DEN",1617.698253,1442.225052,0.830017489,0.169982511,102,106,"DEN",0,3,0.18,831
"12/28/2016",2017,"","DEN","MIN",1455.691425,1426.607883,0.677665636,0.322334364,105,103,"DEN",0,2,0.32,831
"12/30/2016",2017,"","DEN","PHI",1458.514815,1282.008516,0.830854894,0.169145106,122,124,"DEN",0,2,0.32,0
"1/2/2017",2017,"","GSW","DEN",1757.110139,1448.205097,0.913239494,0.086760506,127,119,"DEN",1,3,0.32,940
"1/3/2017",2017,"","DEN","SAC",1447.01798,1453.363379,0.631607502,0.368392498,113,120,"DEN",1,1,0.32,940
"1/5/2017",2017,"","DEN","SAS",1435.530138,1718.800126,0.258268638,0.741731362,99,127,"DEN",0,2,0.16,0
"1/7/2017",2017,"","OKC","DEN",1588.686428,1426.160738,0.819241844,0.180758156,121,106,"DEN",0,2,0.16,505
"1/12/2017",2017,"","DEN","IND",1422.138277,1523.810352,0.357720524,0.642279476,140,112,"DEN",0,5,0.1,505
"1/16/2017",2017,"","DEN","ORL",1451.220407,1413.365191,0.68859488,0.31140512,125,112,"DEN",1,4,0.1,0
"1/17/2017",2017,"","LAL","DEN",1369.040147,1458.093565,0.515748187,0.484251813,121,127,"DEN",1,1,0.1,831
"1/19/2017",2017,"","SAS","DEN",1711.502242,1466.140314,0.879538069,0.120461931,118,104,"DEN",0,2,0.32,1203
"1/21/2017",2017,"","DEN","LAC",1463.712427,1598.090895,0.450686245,0.549313755,123,98,"DEN",1,2,0.32,803
"1/22/2017",2017,"","MIN","DEN",1457.242225,1485.370871,0.601980672,0.398019328,111,108,"DEN",1,1,0.32,699
"1/24/2017",2017,"","DEN","UTA",1481.162493,1603.451737,0.467967134,0.532032866,103,93,"DEN",0,2,0.32,699
"1/26/2017",2017,"","DEN","PHO",1492.405328,1404.143186,0.747198069,0.252801931,127,120,"DEN",0,2,0.44,0
"1/28/2017",2017,"","PHO","DEN",1400.446428,1496.102087,0.506251684,0.493748316,112,123,"DEN",0,2,0.44,586
"1/31/2017",2017,"","LAL","DEN",1352.671788,1507.290014,0.422039215,0.577960785,120,116,"DEN",1,3,0.44,357
"2/1/2017",2017,"","DEN","MEM",1499.645517,1561.96385,0.554016648,0.445983352,99,119,"DEN",1,1,0.4,831
"2/3/2017",2017,"","DEN","MIL",1480.931494,1456.572993,0.67169583,0.32830417,121,117,"DEN",1,2,0.4,0
"2/4/2017",2017,"","SAS","DEN",1692.414542,1484.708377,0.854619149,0.145380851,121,97,"DEN",1,1,0.4,803
"2/6/2017",2017,"","DEN","DAL",1480.363361,1480.1845,0.640302168,0.359697832,110,87,"DEN",0,2,0.4,803
"2/8/2017",2017,"","ATL","DEN",1492.124725,1492.397193,0.639703578,0.360296422,117,106,"DEN",0,2,0.43,1211
"2/10/2017",2017,"","NYK","DEN",1402.165984,1485.048755,0.524613761,0.475386239,123,131,"DEN",1,2,0.43,749
"2/11/2017",2017,"","CLE","DEN",1638.10541,1494.70728,0.802360329,0.197639671,125,109,"DEN",1,1,0.43,404
"2/13/2017",2017,"","DEN","GSW",1490.055918,1803.203472,0.226711143,0.773288857,132,110,"DEN",0,2,0.43,1225
"2/15/2017",2017,"","DEN","MIN",1522.70384,1433.448093,0.748276944,0.251723056,99,112,"DEN",0,2,0.65,0
"2/23/2017",2017,"","SAC","DEN",1461.410011,1501.095251,0.585938341,0.414061659,116,100,"DEN",1,8,0.53,888
"2/24/2017",2017,"","DEN","BRK",1489.98891,1252.405594,0.874712677,0.125287323,129,109,"DEN",1,1,0.53,888
"2/26/2017",2017,"","DEN","MEM",1493.220614,1567.599908,0.53680447,0.46319553,98,105,"DEN",0,2,0.53,0
"2/28/2017",2017,"","CHI","DEN",1516.895882,1483.999596,0.682441016,0.317558984,107,125,"DEN",1,2,0.53,919
"3/1/2017",2017,"","MIL","DEN",1463.85955,1507.260458,0.580739676,0.419260324,98,110,"DEN",1,1,0.59,82
"3/4/2017",2017,"","DEN","CHO",1521.416664,1465.536288,0.710398364,0.289601636,102,112,"DEN",0,3,0.59,914
"3/6/2017",2017,"","DEN","SAC",1504.571681,1411.811661,0.752057492,0.247942508,108,96,"DEN",0,2,0.59,0
"3/8/2017",2017,"","DEN","WAS",1509.570975,1599.562777,0.514398972,0.485601028,113,123,"DEN",0,2,0.49,0
"3/10/2017",2017,"","DEN","BOS",1498.808437,1602.950284,0.494039685,0.505960315,119,99,"DEN",1,2,0.49,0
"3/11/2017",2017,"","SAC","DEN",1399.543983,1515.439073,0.477141073,0.522858927,92,105,"DEN",1,1,0.49,888
"3/13/2017",2017,"","DEN","LAL",1526.984868,1339.227628,0.839762743,0.160237257,129,101,"DEN",0,2,0.49,888
"3/16/2017",2017,"","DEN","LAC",1532.402928,1570.670059,0.587917475,0.412082525,129,114,"DEN",0,3,0.64,0
"3/18/2017",2017,"","DEN","HOU",1542.976836,1619.732659,0.533401241,0.466598759,105,109,"DEN",0,2,0.64,0
"3/20/2017",2017,"","HOU","DEN",1626.607348,1536.102147,0.74962928,0.25037072,125,124,"DEN",0,2,0.64,879
"3/22/2017",2017,"","DEN","CLE",1534.34586,1589.707629,0.563888432,0.436111568,126,113,"DEN",0,2,0.3,879
"3/24/2017",2017,"","IND","DEN",1497.026458,1544.664535,0.574789479,0.425210521,117,125,"DEN",0,2,0.3,1000
"3/26/2017",2017,"","DEN","NOP",1555.558252,1477.49218,0.735951361,0.264048639,90,115,"DEN",0,2,0.3,1000
"3/28/2017",2017,"","POR","DEN",1549.992031,1522.651406,0.675470176,0.324529824,122,113,"DEN",0,2,0.3,982
"3/31/2017",2017,"","CHO","DEN",1484.154807,1516.917679,0.595571869,0.404428131,122,114,"DEN",0,3,0.07,2287
"4/2/2017",2017,"","MIA","DEN",1544.94192,1509.948682,0.685051211,0.314948789,113,116,"DEN",0,2,0.07,656
"4/4/2017",2017,"","NOP","DEN",1503.478923,1518.535757,0.619864271,0.380135729,131,134,"DEN",1,2,0.07,670
"4/5/2017",2017,"","HOU","DEN",1620.583973,1525.971926,0.754040092,0.245959908,110,104,"DEN",1,1,0.11,318
"4/7/2017",2017,"","DEN","NOP",1522.680487,1496.042754,0.674582584,0.325417416,122,106,"DEN",0,2,0.11,879
"4/9/2017",2017,"","DEN","OKC",1530.988606,1543.261771,0.62363275,0.37636725,105,106,"DEN",0,2,0.11,0
"4/11/2017",2017,"","DAL","DEN",1420.081507,1525.566757,0.492106747,0.507893253,91,109,"DEN",1,2,0.11,663
"4/12/2017",2017,"","OKC","DEN",1553.917377,1540.491329,0.657671061,0.342328939,105,111,"DEN",1,1,0.11,191
"10/18/2017",2018,"","UTA","DEN",1579.693436,1540.00817,0.690849337,0.309150663,106,96,"DEN",0,189,0.76,862
"10/21/2017",2018,"","DEN","SAC",1534.236691,1425.746179,0.768554643,0.231445357,96,79,"DEN",0,3,0.71,371
"10/23/2017",2018,"","DEN","WAS",1540.047647,1570.12036,0.599296285,0.400703715,104,109,"DEN",0,2,0.71,0
"10/25/2017",2018,"","CHO","DEN",1470.947698,1531.112873,0.557077038,0.442922962,110,93,"DEN",0,2,0.71,1357
"10/27/2017",2018,"","ATL","DEN",1463.561571,1518.538196,0.564433571,0.435566429,100,105,"DEN",0,2,0.61,226
"10/29/2017",2018,"","BRK","DEN",1409.518795,1526.779292,0.475180564,0.524819436,111,124,"DEN",1,2,0.61,748
"10/30/2017",2018,"","NYK","DEN",1435.092952,1538.265257,0.495434812,0.504565188,116,110,"DEN",1,1,0.61,6
"11/1/2017",2018,"","DEN","TOR",1530.442072,1570.077035,0.586008556,0.413991444,129,111,"DEN",0,2,0.61,1630
"11/3/2017",2018,"","DEN","MIA",1542.471729,1519.10504,0.670435574,0.329564426,95,94,"DEN",1,2,0.7,0
"11/4/2017",2018,"","DEN","GSW",1544.896555,1760.092464,0.340038881,0.659961119,108,127,"DEN",1,1,0.7,0
"11/7/2017",2018,"","DEN","BRK",1535.053034,1387.746592,0.805903776,0.194096224,112,104,"DEN",0,3,0.7,0
"11/9/2017",2018,"","DEN","OKC",1537.995418,1538.535784,0.639348063,0.360651937,102,94,"DEN",0,2,0.7,0
"11/11/2017",2018,"","DEN","ORL",1544.061681,1476.115857,0.724475997,0.275524003,125,107,"DEN",0,2,0.75,0
"11/13/2017",2018,"","POR","DEN",1533.498663,1551.460356,0.61591627,0.38408373,99,82,"DEN",0,2,0.75,982
"11/17/2017",2018,"","DEN","NOP",1540.90162,1499.818885,0.692564808,0.307435192,146,114,"DEN",0,4,0.77,982
"11/19/2017",2018,"","LAL","DEN",1387.248939,1553.564538,0.405706508,0.594293492,127,109,"DEN",1,2,0.77,831
"11/20/2017",2018,"","SAC","DEN",1363.347879,1534.447561,0.399084136,0.600915864,98,114,"DEN",1,1,0.77,362
"11/22/2017",2018,"","HOU","DEN",1633.257508,1545.064773,0.747122591,0.252877409,125,95,"DEN",0,2,0.77,1608
"11/24/2017",2018,"","DEN","MEM",1535.453458,1474.092204,0.716845985,0.283154015,104,92,"DEN",0,2,0.8,879
"11/28/2017",2018,"","UTA","DEN",1523.665255,1541.28974,0.616375367,0.383624633,106,77,"DEN",0,4,0.8,371
"11/30/2017",2018,"","DEN","CHI",1525.933723,1386.453642,0.798759335,0.201240665,111,110,"DEN",0,2,0.8,371
"12/2/2017",2018,"","DEN","LAL",1527.298959,1399.044793,0.788171147,0.211828853,115,100,"DEN",0,2,0.79,0
"12/4/2017",2018,"","DAL","DEN",1429.873723,1532.122132,0.496764325,0.503235675,122,105,"DEN",0,2,0.79,663
"12/6/2017",2018,"","NOP","DEN",1502.27725,1517.353304,0.619838202,0.380161798,123,114,"DEN",0,2,0.79,443
"12/8/2017",2018,"","ORL","DEN",1419.187026,1510.423264,0.512609393,0.487390607,89,103,"DEN",0,2,0.72,534
"12/10/2017",2018,"","IND","DEN",1549.066767,1523.702406,0.672971415,0.327028585,126,116,"DEN",0,2,0.72,823
"12/12/2017",2018,"","DET","DEN",1490.434789,1517.533596,0.603400213,0.396599787,84,103,"DEN",1,2,0.72,240
"12/13/2017",2018,"","BOS","DEN",1606.663513,1537.792196,0.725538162,0.274461838,124,118,"DEN",1,1,0.72,612
"12/15/2017",2018,"","DEN","NOP",1534.052712,1501.226892,0.682353101,0.317646899,117,111,"DEN",0,2,0.83,1767
"12/18/2017",2018,"","OKC","DEN",1515.78722,1538.493396,0.609435268,0.390564732,95,94,"DEN",0,3,0.83,505
"12/20/2017",2018,"","DEN","MIN",1535.52,1506.366082,0.677754122,0.322245878,104,112,"DEN",0,2,0.83,505
"12/22/2017",2018,"","POR","DEN",1521.0506,1521.794788,0.639077479,0.360922521,85,102,"DEN",1,2,0.79,982
"12/23/2017",2018,"","GSW","DEN",1780.369168,1542.131346,0.875124991,0.124875009,81,96,"DEN",1,1,0.79,534
"12/26/2017",2018,"","DEN","UTA",1574.437501,1531.483841,0.694853155,0.305146845,107,83,"DEN",1,3,0.79,940
"12/27/2017",2018,"","MIN","DEN",1542.238174,1584.636134,0.582144737,0.417855263,128,125,"DEN",1,1,0.79,699
"12/30/2017",2018,"","DEN","PHI",1580.169812,1436.252654,0.802833695,0.197166305,102,107,"DEN",0,3,0.95,699
"1/3/2018",2018,"","DEN","PHO",1566.130605,1370.247452,0.845957468,0.154042532,134,111,"DEN",0,4,0.95,0
"1/5/2018",2018,"","DEN","UTA",1570.631733,1507.824595,0.718532353,0.281467647,99,91,"DEN",1,2,0.93,0
"1/6/2018",2018,"","SAC","DEN",1346.344499,1575.153816,0.322679275,0.677320725,106,98,"DEN",1,1,0.93,888
"1/8/2018",2018,"","GSW","DEN",1748.268792,1561.441596,0.839041023,0.160958977,124,114,"DEN",0,2,0.93,68
"1/10/2018",2018,"","DEN","ATL",1558.724383,1379.194925,0.833286522,0.166713478,97,110,"DEN",0,2,0.93,940
"1/12/2018",2018,"","DEN","MEM",1532.422507,1423.101215,0.769404229,0.230595771,87,78,"DEN",1,2,0.77,0
"1/13/2018",2018,"","SAS","DEN",1589.416946,1536.267753,0.707153178,0.292846822,112,80,"DEN",1,1,0.77,803
"1/16/2018",2018,"","DEN","DAL",1524.309442,1458.133914,0.72243719,0.27756281,105,102,"DEN",1,3,0.77,803
"1/17/2018",2018,"","LAC","DEN",1564.64099,1527.048769,0.688270153,0.311729847,109,104,"DEN",1,1,0.77,831
"1/19/2018",2018,"","DEN","PHO",1523.096311,1355.480756,0.823540156,0.176459844,100,108,"DEN",0,2,0.72,831
"1/22/2018",2018,"","DEN","POR",1504.068178,1527.430301,0.608536135,0.391463865,104,101,"DEN",0,3,0.72,0
"1/25/2018",2018,"","DEN","NYK",1508.192371,1437.390351,0.727745769,0.272254231,130,118,"DEN",0,3,0.72,0
"1/27/2018",2018,"","DEN","DAL",1513.766703,1446.825749,0.723319852,0.276680148,91,89,"DEN",0,2,0.7,0
"1/29/2018",2018,"","DEN","BOS",1516.125448,1574.361766,0.559814951,0.440185049,110,111,"DEN",1,2,0.7,0
"1/30/2018",2018,"","SAS","DEN",1576.976273,1511.443578,0.72169456,0.27830544,106,104,"DEN",1,1,0.7,803
"2/1/2018",2018,"","DEN","OKC",1509.068617,1603.229303,0.508402657,0.491597343,127,124,"DEN",0,2,0.7,803
"2/3/2018",2018,"","DEN","GSW",1514.539724,1708.766445,0.367626527,0.632373473,115,108,"DEN",0,2,0.6,0
"2/5/2018",2018,"","DEN","CHO",1526.047191,1510.389658,0.660557202,0.339442798,121,104,"DEN",0,2,0.6,0
"2/9/2018",2018,"","HOU","DEN",1696.457667,1535.148996,0.818202083,0.181797917,130,104,"DEN",1,4,0.66,879
"2/10/2018",2018,"","PHO","DEN",1307.157679,1529.219294,0.331226471,0.668773529,113,123,"DEN",1,1,0.66,1015
"2/13/2018",2018,"","DEN","SAS",1535.482329,1562.71252,0.603219208,0.396780792,117,109,"DEN",0,3,0.66,586
"2/15/2018",2018,"","MIL","DEN",1547.144778,1542.290952,0.646476559,0.353523441,123,134,"DEN",0,2,0.66,914
"2/23/2018",2018,"","DEN","SAS",1557.831739,1555.903898,0.642617679,0.357382321,122,119,"DEN",0,8,0.72,914
"2/25/2018",2018,"","DEN","HOU",1561.52644,1723.457066,0.411806756,0.588193244,114,119,"DEN",0,2,0.72,0
"2/27/2018",2018,"","DEN","LAC",1556.003971,1577.077591,0.611669843,0.388330157,120,122,"DEN",0,2,0.72,0
"3/2/2018",2018,"","MEM","DEN",1343.592417,1549.694577,0.351882857,0.648117143,102,108,"DEN",1,3,0.54,878
"3/3/2018",2018,"","CLE","DEN",1531.76262,1554.710819,0.609103604,0.390896396,117,126,"DEN",1,1,0.54,634
"3/6/2018",2018,"","DAL","DEN",1393.308064,1567.347589,0.395032722,0.604967278,118,107,"DEN",1,3,0.54,1026
"3/7/2018",2018,"","DEN","CLE",1553.185728,1526.933326,0.674095466,0.325904534,108,113,"DEN",1,1,0.54,663
"3/9/2018",2018,"","DEN","LAL",1542.632061,1503.255356,0.690469851,0.309530149,125,116,"DEN",0,2,0.44,0
"3/11/2018",2018,"","DEN","SAC",1548.053402,1335.638953,0.857954316,0.142045684,130,104,"DEN",0,2,0.44,0
"3/13/2018",2018,"","LAL","DEN",1507.684787,1552.534959,0.578707044,0.421292956,112,103,"DEN",0,2,0.44,831
"3/15/2018",2018,"","DEN","DET",1544.679934,1426.409245,0.778417337,0.221582663,120,113,"DEN",0,2,0.44,831
"3/17/2018",2018,"","MEM","DEN",1295.587354,1547.853945,0.293900071,0.706099929,101,94,"DEN",0,2,0.34,878
"3/19/2018",2018,"","MIA","DEN",1510.755982,1534.325495,0.608251704,0.391748296,149,141,"DEN",0,2,0.34,875
"3/21/2018",2018,"","CHI","DEN",1371.01393,1527.62178,0.419248049,0.580751951,102,135,"DEN",0,2,0.34,1193
"3/23/2018",2018,"","WAS","DEN",1546.119376,1546.42562,0.639658764,0.360341236,100,108,"DEN",0,2,0.15,594
"3/26/2018",2018,"","PHI","DEN",1605.046402,1559.047608,0.698557165,0.301442835,123,104,"DEN",1,3,0.15,123
"3/27/2018",2018,"","TOR","DEN",1679.818051,1550.513919,0.789178494,0.210821506,114,110,"DEN",1,1,0.15,336
"3/30/2018",2018,"","OKC","DEN",1588.479642,1548.260642,0.69150515,0.30849485,125,126,"DEN",0,3,0.12,1117
"4/1/2018",2018,"","DEN","MIL",1554.556934,1524.818309,0.678488793,0.321511207,128,125,"DEN",0,2,0.12,505
"4/3/2018",2018,"","DEN","IND",1557.813794,1587.237592,0.600192984,0.399807016,107,104,"DEN",0,2,0.12,0
"4/5/2018",2018,"","DEN","MIN",1562.045219,1526.392016,0.685870305,0.314129695,100,96,"DEN",0,2,0.12,0
"4/7/2018",2018,"","LAC","DEN",1566.894261,1565.629579,0.641740486,0.358259514,115,134,"DEN",0,2,0.48,831
"4/9/2018",2018,"","DEN","POR",1587.707407,1610.544407,0.609256002,0.390743998,88,82,"DEN",0,2,0.48,831
"4/11/2018",2018,"","MIN","DEN",1545.092725,1593.399092,0.57384898,0.42615102,112,106,"DEN",0,2,0.48,699
"10/17/2018",2019,"","LAC","DEN",1505.831923,1566.552652,0.556287806,0.443712194,98,107,"DEN",0,189,0.91,1523
"10/20/2018",2019,"","DEN","PHO",1577.733617,1348.579524,0.869297682,0.130702318,119,91,"DEN",1,3,0.92,831
"10/21/2018",2019,"","DEN","GSW",1582.037167,1693.212414,0.483923072,0.516076928,100,98,"DEN",1,1,0.92,0
"10/23/2018",2019,"","DEN","SAC",1587.069384,1411.574623,0.830034998,0.169965002,126,112,"DEN",0,2,0.92,0
"10/25/2018",2019,"","LAL","DEN",1486.819534,1590.651888,0.494485023,0.505514977,121,114,"DEN",0,2,0.92,831
"10/29/2018",2019,"","DEN","NOP",1582.120174,1579.670266,0.643307569,0.356692431,116,111,"DEN",0,4,0.96,831
"10/31/2018",2019,"","CHI","DEN",1363.568472,1586.760232,0.329786957,0.670213043,107,108,"DEN",1,2,0.96,919
"11/1/2018",2019,"","CLE","DEN",1474.318465,1589.187004,0.478615506,0.521384494,91,110,"DEN",1,1,0.96,308
"11/3/2018",2019,"","DEN","UTA",1604.141035,1614.205466,0.626612307,0.373387693,103,88,"DEN",0,2,0.97,1225
"11/5/2018",2019,"","DEN","BOS",1613.520387,1590.610398,0.669854436,0.330145564,115,107,"DEN",0,2,0.97,0
"11/7/2018",2019,"","MEM","DEN",1425.422026,1618.978673,0.368523708,0.631476292,89,87,"DEN",0,2,0.97,878
"11/9/2018",2019,"","DEN","BRK",1612.38257,1465.597913,0.805433507,0.194566493,110,112,"DEN",0,2,0.96,878
"11/11/2018",2019,"","DEN","MIL",1602.684389,1620.473775,0.616150887,0.383849113,114,121,"DEN",0,2,0.96,0
"11/13/2018",2019,"","DEN","HOU",1591.587498,1573.927364,0.6631372,0.3368628,99,109,"DEN",0,2,0.96,0
"11/15/2018",2019,"","DEN","ATL",1576.393922,1336.71651,0.876027787,0.123972213,138,93,"DEN",0,2,0.96,0
"11/17/2018",2019,"","NOP","DEN",1574.174691,1582.146825,0.629425963,0.370574037,125,115,"DEN",0,2,0.92,1082
"11/19/2018",2019,"","MIL","DEN",1621.690731,1574.982969,0.699415856,0.300584144,104,98,"DEN",0,2,0.92,913
"11/21/2018",2019,"","MIN","DEN",1492.51597,1570.822586,0.531178782,0.468821218,101,103,"DEN",0,2,0.92,298
"11/23/2018",2019,"","DEN","ORL",1576.046412,1415.209169,0.81779807,0.18220193,112,87,"DEN",1,2,0.93,699
"11/24/2018",2019,"","OKC","DEN",1617.946507,1581.82658,0.686448867,0.313551133,98,105,"DEN",1,1,0.93,505
"11/27/2018",2019,"","DEN","LAL",1594.787878,1526.166492,0.725251573,0.274748427,117,85,"DEN",0,3,0.93,505
"11/30/2018",2019,"","POR","DEN",1574.302072,1605.884784,0.597207136,0.402792864,112,113,"DEN",0,3,0.98,982
"12/3/2018",2019,"","TOR","DEN",1656.67163,1610.992039,0.698170096,0.301829904,103,106,"DEN",0,3,0.98,2111
"12/5/2018",2019,"","ORL","DEN",1449.913142,1619.828246,0.400720555,0.599279445,118,124,"DEN",0,2,0.98,1051
"12/7/2018",2019,"","CHO","DEN",1497.279728,1625.697304,0.459194776,0.540805224,113,107,"DEN",1,2,0.99,464
"12/8/2018",2019,"","ATL","DEN",1302.612204,1617.138938,0.225322318,0.774677682,106,98,"DEN",1,1,0.99,226
"12/10/2018",2019,"","DEN","MEM",1600.157477,1468.60722,0.791321646,0.208678354,105,99,"DEN",0,2,0.99,1211
"12/14/2018",2019,"","DEN","OKC",1602.88039,1624.870275,0.610416269,0.389583731,109,98,"DEN",0,4,0.98,0
"12/16/2018",2019,"","DEN","TOR",1610.956098,1669.405412,0.55951279,0.44048721,95,86,"DEN",0,2,0.98,0
"12/18/2018",2019,"","DEN","DAL",1619.255477,1480.171475,0.79839259,0.20160741,126,118,"DEN",0,2,0.98,0
"12/22/2018",2019,"","LAC","DEN",1503.275486,1622.328602,0.472607816,0.527392184,132,111,"DEN",0,4,0.99,831
"12/26/2018",2019,"","SAS","DEN",1550.894831,1604.175865,0.566831673,0.433168327,111,103,"DEN",0,4,0.99,1203
"12/28/2018",2019,"","DEN","SAS",1596.593517,1558.477179,0.688917108,0.311082892,102,99,"DEN",1,2,0.99,803
"12/29/2018",2019,"","PHO","DEN",1331.681498,1599.72572,0.275410954,0.724589046,118,122,"DEN",1,1,0.99,586
"1/1/2019",2019,"","DEN","NYK",1602.7965,1315.239063,0.902995477,0.097004523,115,108,"DEN",0,3,0.99,586
"1/3/2019",2019,"","SAC","DEN",1466.370393,1604.042374,0.44599713,0.55400287,113,117,"DEN",0,2,0.99,888
"1/5/2019",2019,"","DEN","CHO",1609.518633,1456.780202,0.810748236,0.189251764,123,110,"DEN",0,2,0.99,888
"1/7/2019",2019,"","HOU","DEN",1607.278287,1613.376358,0.631938714,0.368061286,125,113,"DEN",1,2,0.99,879
"1/8/2019",2019,"","MIA","DEN",1501.175924,1605.409184,0.493908151,0.506091849,99,103,"DEN",1,1,0.99,968
"1/10/2019",2019,"","DEN","LAC",1611.635412,1536.921849,0.732184088,0.267815912,121,100,"DEN",0,2,0.99,1727
"1/12/2019",2019,"","PHO","DEN",1308.153732,1619.599877,0.228432773,0.771567227,102,93,"DEN",1,2,0.99,586
"1/13/2019",2019,"","DEN","POR",1601.521123,1566.536085,0.685041026,0.314958974,116,113,"DEN",1,1,0.99,586
"1/15/2019",2019,"","DEN","GSW",1604.699523,1624.755248,0.613060728,0.386939272,111,142,"DEN",0,2,0.99,0
"1/17/2019",2019,"","DEN","CHI",1575.366365,1293.547034,0.900063358,0.099936642,135,105,"DEN",0,2,0.99,0
"1/19/2019",2019,"","DEN","CLE",1578.714034,1312.487327,0.891694765,0.108305235,124,102,"DEN",0,2,0.99,0
"1/23/2019",2019,"","UTA","DEN",1601.611149,1581.647479,0.666092912,0.333907088,114,108,"DEN",0,4,0.99,371
"1/25/2019",2019,"","DEN","PHO",1576.935652,1295.839103,0.899688485,0.100311515,132,95,"DEN",1,2,0.99,371
"1/26/2019",2019,"","DEN","PHI",1580.856661,1625.637275,0.578804662,0.421195338,126,110,"DEN",1,1,0.99,0
"1/28/2019",2019,"","MEM","DEN",1387.707392,1592.198453,0.354000845,0.645999155,92,95,"DEN",0,2,0.99,878
"1/30/2019",2019,"","NOP","DEN",1532.038924,1595.85127,0.551890709,0.448109291,99,105,"DEN",0,2,0.99,360
"2/1/2019",2019,"","DEN","HOU",1604.640975,1577.469851,0.675256249,0.324743751,136,122,"DEN",1,2,0.99,1082
"2/2/2019",2019,"","MIN","DEN",1526.503253,1612.223097,0.520539232,0.479460768,106,107,"DEN",1,1,0.99,699
"2/4/2019",2019,"","DET","DEN",1438.257717,1616.479671,0.389293777,0.610706223,129,103,"DEN",0,2,0.99,543
"2/6/2019",2019,"","BRK","DEN",1490.552485,1590.788486,0.499660367,0.500339633,135,130,"DEN",0,2,0.99,485
"2/8/2019",2019,"","PHI","DEN",1617.115005,1583.745,0.683031691,0.316968309,117,110,"DEN",0,2,0.99,82
"2/11/2019",2019,"","DEN","MIA",1578.926008,1459.654761,0.779409194,0.220590806,103,87,"DEN",0,3,0.99,1577
"2/13/2019",2019,"","DEN","SAC",1584.202765,1478.180909,0.766017221,0.233982779,120,118,"DEN",0,2,0.99,0
"2/22/2019",2019,"","DAL","DEN",1476.934278,1586.143967,0.486749296,0.513250704,104,114,"DEN",0,9,0.99,663
"2/24/2019",2019,"","DEN","LAC",1596.172576,1523.297095,0.730104192,0.269895808,123,96,"DEN",0,2,0.99,663
"2/26/2019",2019,"","DEN","OKC",1605.779956,1612.82064,0.630675741,0.369324259,121,112,"DEN",0,2,0.99,0
"2/28/2019",2019,"","DEN","UTA",1612.472153,1594.973011,0.662930146,0.337069854,104,111,"DEN",0,2,0.99,0
"3/2/2019",2019,"","DEN","NOP",1600.160738,1492.052869,0.768162605,0.231837395,112,120,"DEN",0,2,0.99,0
"3/4/2019",2019,"","SAS","DEN",1534.218041,1583.425831,0.572579544,0.427420456,104,103,"DEN",0,2,0.99,803
"3/6/2019",2019,"","LAL","DEN",1438.964327,1580.105556,0.4410682,0.5589318,99,115,"DEN",0,2,0.99,1203
"3/8/2019",2019,"","GSW","DEN",1638.618227,1592.111979,0.699171927,0.300828073,122,105,"DEN",0,2,0.99,344
"3/12/2019",2019,"","DEN","MIN",1584.223773,1509.057612,0.732694665,0.267305335,133,107,"DEN",0,4,0.99,940
"3/14/2019",2019,"","DEN","DAL",1593.469462,1394.877855,0.84797826,0.15202174,100,99,"DEN",0,2,0.99,0
"3/16/2019",2019,"","DEN","IND",1594.461425,1568.176328,0.674136812,0.325863188,102,100,"DEN",0,2,0.99,0
"3/18/2019",2019,"","BOS","DEN",1606.575153,1597.321528,0.65224327,0.34775673,105,114,"DEN",0,2,0.99,1767
